test,mean0,mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,mean9,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19
364,74.72318841,71.8109854,65.00917391,65.00917391,67.25086957,65.98209302,68.98127907,64.68829839,61.95932189,67.49250926,71.56888073,65.52335185,69.28906173,68.27609756,69.00243902,65.07718919,69.00243902,69.64107602,68.80137748,69.64107602
365,76.21376812,68.49430657,66.30597826,66.30597826,68.5923913,67.33790698,70.39872093,63.79535484,62.38465236,67.94835185,73.00711927,64.15551852,67.84261728,70.4432561,71.19265244,65.95718919,71.19265244,65.64878363,69.00487417,65.64878363
366,72.18115942,71.92054745,62.7976087,62.7976087,64.96304348,63.65367442,66.54702326,64.00064516,61.32560086,68.87857407,69.87434862,64.89340741,68.62291358,70.08387805,70.82945122,69.06335135,70.82945122,68.31226316,69.60378808,68.31226316
367,74.71449275,70.86237226,65.0016087,65.0016087,67.24304348,65.90074419,68.89623256,64.71118548,62.96885837,66.76872222,71.76924771,65.01638889,68.75296296,69.93829268,70.68231707,63.77264865,70.68231707,68.62464327,66.11692715,68.62464327
368,74.96449275,71.7770073,65.2191087,65.2191087,67.46804348,66.198,69.207,63.59665323,60.5408412,68.00269907,71.48653211,65.46588889,69.2282963,69.8185,70.56125,63.24108108,70.56125,66.8307193,69.06275497,66.8307193
369,75.90942029,68.94087591,66.04119565,66.04119565,68.31847826,64.86674419,67.81523256,65.03195161,62.13565236,67.61215741,71.41343119,63.68990741,67.35024691,70.55789024,71.3085061,65.31502703,71.3085061,67.86524561,69.72259603,67.86524561
370,71.83695652,71.53916058,62.49815217,62.49815217,64.65326087,65.54772093,68.52716279,63.17948387,61.67576824,67.70020833,73.17401835,65.30638889,69.05962963,70.78371951,71.5367378,66.00118919,71.5367378,68.21221637,67.91123179,68.21221637
371,75.32463768,71.21116788,65.53243478,65.53243478,67.79217391,66.03325581,69.03476744,65.13875806,61.77372961,69.0003287,69.93423853,66.42342593,70.2408642,68.56382927,69.29323171,65.99762162,69.29323171,67.74870175,68.27801325,67.74870175
372,74.80724638,71.49616788,65.08230435,65.08230435,67.32652174,65.47967442,68.45602326,63.05845968,62.5926867,66.64064815,71.89695413,62.58253704,66.17923457,70.26843902,71.01597561,65.17827027,71.01597561,67.57202339,69.4514702,67.57202339
373,76.33405797,69.21339416,66.41063043,66.41063043,68.70065217,65.34102326,68.31106977,64.414,61.22906438,68.02881944,71.49710092,65.19737037,68.94434568,71.84007317,72.60432927,69.00151351,72.60432927,68.07545029,69.71772185,68.07545029
374,71.6326087,70.80481752,62.32036957,62.32036957,64.46934783,65.71604651,68.70313953,63.42014516,63.0169485,67.67450926,71.1813578,65.61894444,69.39014815,67.94652439,68.66935976,64.91545946,68.66935976,68.2808655,66.03589404,68.2808655
375,75.60362319,72.13551095,65.77515217,65.77515217,68.04326087,66.14427907,69.15083721,64.50312097,60.57788841,67.7604537,73.0987156,64.17538889,67.86362963,70.40256098,71.15152439,63.00324324,71.15152439,67.20323392,69.02193377,67.20323392
376,74.53985507,70.86514599,64.84967391,64.84967391,67.08586957,65.02023256,67.97569767,63.79812903,62.16094421,69.12292593,70.16322936,64.99812963,68.73365432,70.67367073,71.42551829,63.60497297,71.42551829,68.15367836,69.00121854,68.15367836
377,75.72536232,69.76883212,65.88106522,65.88106522,68.15282609,65.85009302,68.84327907,64.61339516,61.6351588,66.39292593,71.61027523,64.84507407,68.57180247,69.56343902,70.30347561,67.20227027,70.30347561,68.50490643,69.21507285,68.50490643
378,72.06956522,70.78540146,62.70052174,62.70052174,64.8626087,66.04962791,69.05188372,63.75894355,61.93118026,68.09369907,71.36190826,65.47716667,69.24022222,69.96007317,70.70432927,65.56118919,70.70432927,66.45128655,67.56029139,66.45128655
379,75.47608696,72.02248175,65.66419565,65.66419565,67.92847826,64.42367442,67.35202326,64.00862097,62.3483176,67.64923148,71.55611009,63.75864815,67.42293827,70.24264634,70.98990854,67.38778378,70.98990854,68.25319298,68.5655894,68.25319298
380,74.88985507,70.70981752,65.15417391,65.15417391,67.40086957,65.9964186,68.99625581,64.73754032,61.52116738,67.74107407,72.91023853,65.09211111,68.83303704,70.65303659,71.40466463,65.64918919,71.40466463,69.26590058,70.63833113,69.26590058
381,75.34565217,69.44916058,65.55071739,65.55071739,67.81108696,66.78790698,69.82372093,63.71629032,62.88621459,69.19159722,70.24469725,66.50505556,70.32718519,69.05560976,69.7902439,67.71718919,69.7902439,65.44123977,66.47456954,65.44123977
382,72.43623188,70.95251825,63.01952174,63.01952174,65.1926087,63.8404186,66.74225581,64.98201613,60.65269528,66.28086111,71.8507156,62.58361111,66.18037037,70.4570122,71.20655488,62.38605405,71.20655488,68.58526316,68.69475497,68.58526316
383,75.40072464,71.72083942,65.59863043,65.59863043,67.86065217,65.90739535,68.90318605,62.90137097,61.93866094,68.23693981,71.1800367,65.43044444,69.19081481,71.50763415,72.26835366,63.77859459,72.26835366,69.60169591,68.80807947,69.60169591
384,75.05797101,70.80551095,65.30043478,65.30043478,67.55217391,67.47553488,70.54260465,65.27504032,61.48946352,67.65260185,71.52308257,65.34237037,69.09767901,67.74591463,68.46661585,66.56486486,68.46661585,65.63814035,69.20837086,65.63814035
385,75.06811594,69.68631387,65.30926087,65.30926087,67.56130435,63.1875814,66.05974419,62.85525,62.20974678,67.62521759,73.00315596,64.30266667,67.99822222,70.27359756,71.02118902,65.61589189,71.02118902,67.96369591,67.19655629,67.96369591
386,73.23550725,71.3179562,63.7148913,63.7148913,65.91195652,65.99590698,68.99572093,64.39492742,62.25284979,69.38960648,70.3266055,64.77955556,68.50251852,71.75467073,72.51801829,66.24378378,72.51801829,69.01525146,68.83366887,69.01525146
387,74.42971014,71.71390511,64.75384783,64.75384783,66.98673913,67.21306977,70.2682093,63.54325,61.35481116,66.3621713,71.60102752,64.90092593,68.6308642,68.6807561,69.41140244,65.56951351,69.41140244,66.79293567,70.31054305,66.79293567
388,75.92028986,69.9810219,66.05065217,66.05065217,68.32826087,63.94274419,66.84923256,64.70737097,63.08569957,68.07179167,71.23992661,65.65546296,69.42876543,70.10909756,70.85493902,68.73513514,70.85493902,67.94081287,67.02047682,67.94081287
389,74.58478261,70.4629562,64.88876087,64.88876087,67.12630435,65.65362791,68.63788372,63.83384677,60.59106867,67.68799074,71.76484404,63.71461111,67.37637037,70.18131707,70.92792683,63.54313514,70.92792683,68.2441462,68.27313907,68.2441462
390,73.04855072,70.90120438,63.55223913,63.55223913,65.74369565,66.28906977,69.3022093,63.99925806,62.28526609,67.52831944,72.59185321,65.04538889,68.78362963,70.8014878,71.55469512,63.73935135,71.55469512,67.39481287,69.2973245,67.39481287
391,74.69130435,72.44616788,64.98143478,64.98143478,67.22217391,64.95474419,67.90723256,64.67408065,61.10581116,69.40266667,70.35478899,66.76659259,70.60375309,69.22928049,69.9657622,65.30313514,69.9657622,67.72422222,69.71528477,67.72422222
392,75.62028986,69.43875912,65.78965217,65.78965217,68.05826087,65.39627907,68.36883721,63.61364516,62.46480258,66.48518981,72.06561468,62.37148148,65.95604938,70.6547561,71.40640244,66.11535135,71.40640244,67.94347368,66.33017219,67.94347368
393,74.11304348,70.15021898,64.47834783,64.47834783,66.70173913,65.96162791,68.95988372,64.98929839,61.88772103,68.00480556,70.78943119,65.45085185,69.21239506,71.03419512,71.78987805,65.57783784,71.78987805,68.34632164,68.89825166,68.34632164
394,73.86811594,70.82423358,64.26526087,64.26526087,66.48130435,65.52776744,68.50630233,63.25577419,61.58742489,67.67071759,71.85423853,65.37781481,69.13516049,67.69662195,68.41679878,66.09513514,68.41679878,67.17875439,69.60196026,67.17875439
395,74.76086957,73.12989051,65.04195652,65.04195652,67.28478261,65.39474419,68.36723256,65.08466129,62.97348927,67.50346296,72.24220183,64.23446296,67.92609877,70.73671951,71.4892378,68.80172973,71.4892378,68.19146199,68.11655629,68.19146199
396,76.06884058,68.69609489,66.1798913,66.1798913,68.46195652,65.84293023,68.8357907,63.10666129,60.82617597,69.4334213,70.64499083,64.85527778,68.58259259,71.92432927,72.68948171,64.3172973,72.68948171,68.32290643,68.23962914,68.32290643
397,73.23115942,70.80551095,63.7111087,63.7111087,65.90804348,66.02046512,69.02139535,64.40116935,62.25142489,66.40893519,72.38708257,65.17535185,68.92106173,68.07892683,68.80317073,63.59545946,68.80317073,66.61838596,68.53451656,66.61838596
398,73.94202899,70.81036496,64.32956522,64.32956522,66.54782609,64.92865116,67.87995349,63.46071774,60.97970815,68.02460648,70.49570642,65.34505556,69.10051852,70.4765,71.22625,63.61091892,71.22625,68.29683041,70.62980132,68.29683041
399,74.43405797,72.84489051,64.75763043,64.75763043,66.99065217,65.97032558,68.96897674,64.44694355,62.65538197,67.8287037,71.71992661,63.76133333,67.42577778,70.25353659,71.00091463,66.79081081,71.00091463,69.2392924,65.87139073,69.2392924
400,77.00507246,68.84240876,66.99441304,66.99441304,69.30456522,65.99846512,68.99839535,63.67953226,61.54396567,67.58477315,72.34084404,64.8397037,68.56612346,69.75373171,70.49579268,65.12594595,70.49579268,65.37205848,69.44476821,65.37205848
401,72.29855072,70.76667883,62.89973913,62.89973913,65.06869565,64.50809302,67.44027907,64.73996774,61.69464807,69.14104167,70.86297248,66.816,70.656,69.7674878,70.50969512,67.14875676,70.50969512,68.76034503,68.45531126,68.76034503
402,74.77608696,71.02948905,65.05519565,65.05519565,67.29847826,65.82195349,68.81386047,63.71975806,62.93893562,66.49909259,72.0546055,62.68242593,66.2848642,70.51318293,71.26332317,65.96908108,71.26332317,69.32177778,69.33692715,69.32177778
403,74.60144928,72.73810219,64.90326087,64.90326087,67.14130435,66.88051163,69.92053488,64.04503226,60.78342918,68.03935185,70.68770642,65.23388889,68.98296296,70.85995122,71.61378049,67.77545946,71.61378049,65.57640936,67.31780132,65.57640936
404,76.5615942,68.74255474,66.60858696,66.60858696,68.90543478,63.6935814,66.58874419,64.76424194,62.32160086,67.78193981,72.08322936,65.69896296,69.47476543,68.78335366,69.51509146,62.56086486,69.51509146,68.39581287,68.88850331,68.39581287
405,72.24492754,70.52744526,62.85308696,62.85308696,65.02043478,66.18111628,69.18934884,63.61329839,61.11578541,67.63195833,72.14576147,63.89022222,67.56207407,69.90332927,70.64698171,63.98313514,70.64698171,69.04345614,70.29774834,69.04345614
406,74.2442029,71.12310219,64.59245652,64.59245652,66.81978261,67.24223256,70.29869767,65.05622581,62.46836481,69.07616204,70.75640367,64.72424074,68.44402469,72.08309756,72.84993902,66.72540541,72.84993902,66.49173099,66.67380132,66.49173099
407,75.32608696,72.68748175,65.53369565,65.53369565,67.79347826,63.36204651,66.24213953,62.82369355,61.52330472,66.52605556,72.24704587,65.49542593,69.25953086,67.66452439,68.38435976,65.21513514,68.38435976,68.18135088,68.61676821,68.18135088
408,76.21521739,68.56434307,66.30723913,66.30723913,68.59369565,65.80813953,68.7994186,65.32983065,61.6444206,68.11560648,70.37240367,65.28437037,69.03634568,70.6645,71.41625,66.05589189,71.41625,68.21381287,69.12855629,68.21381287
409,72.11231884,70.58291971,62.73771739,62.73771739,64.90108696,67.40288372,70.46665116,62.8673871,63.19506009,67.62311111,72.03390826,63.69635185,67.35706173,70.70060976,71.4527439,66.06778378,71.4527439,67.11223392,69.42770861,67.11223392
410,74.52826087,71.74441606,64.83958696,64.83958696,67.07543478,63.82097674,66.72193023,64.4018629,60.66908155,67.79668519,72.096,64.83862963,68.56498765,69.3347439,70.07234756,69.03718919,70.07234756,68.07704678,66.35637086,68.07704678
411,75.55724638,72.48638686,65.73480435,65.73480435,68.00152174,65.55283721,68.53251163,63.55053226,62.46907725,69.09259259,70.99992661,66.67959259,70.51175309,70.29939024,71.0472561,63.19827027,71.0472561,67.81894737,69.03533775,67.81894737
412,76.05724638,68.35631387,66.16980435,66.16980435,68.45152174,66.35660465,69.37281395,64.61859677,60.77274249,66.34321296,72.7653578,62.75975926,66.36664198,70.0867439,70.83234756,63.55740541,70.83234756,68.41284211,69.67507285,68.41284211
413,71.79782609,70.88386861,62.4641087,62.4641087,64.61804348,65.23153488,68.19660465,63.92470161,62.64825751,68.20155093,69.70921101,65.09157407,68.83246914,70.81581707,71.56917683,65.16875676,71.56917683,67.17609357,67.75160265,67.17609357
414,75.02318841,71.69448905,65.27017391,65.27017391,67.52086957,65.39116279,68.36348837,64.02630645,61.63302146,67.68293519,72.54165138,65.74783333,69.52644444,68.95702439,69.69060976,66.044,69.69060976,68.0738538,68.50405298,68.0738538
415,74.93985507,72.26934307,65.19767391,65.19767391,67.44586957,65.69046512,68.67639535,64.62414516,61.77586695,67.69641667,71.81504587,64.38805556,68.08851852,70.24207317,70.98932927,66.11772973,70.98932927,68.29576608,69.35276821,68.29576608
416,76.20507246,68.31470803,66.29841304,66.29841304,68.58456522,65.6515814,68.63574419,63.62855645,62.85949785,69.30071296,70.64499083,64.42725926,68.12997531,71.75696341,72.52033537,65.80735135,72.52033537,66.67905263,69.76037086,66.67905263
417,71.59347826,70.90051095,62.28632609,62.28632609,64.43413043,65.28832558,68.25597674,64.87867742,60.83401288,66.11529167,73.06656881,65.2602037,69.01079012,67.66796341,68.38783537,68.68162162,68.38783537,68.19092982,66.09316556,68.19092982
418,75.11014493,71.40186131,65.34582609,65.34582609,67.59913043,65.91916279,68.91548837,63.32304839,62.80000858,68.26516667,69.62994495,65.47877778,69.24192593,70.26958537,71.01713415,64.10443243,71.01713415,69.23290643,68.8330596,69.23290643
419,75.01014493,72.34839416,65.25882609,65.25882609,67.50913043,66.02609302,69.02727907,65.14812097,60.65696996,67.6467037,72.6733211,63.72535185,67.3877284,71.92203659,72.68716463,63.57167568,72.68716463,65.58439181,69.14988079,65.58439181
420,76.14927536,68.61010949,66.24986957,66.24986957,68.53434783,65.01818605,67.97355814,63.04979032,62.48083262,67.74612963,71.49005505,64.9642963,68.69787654,68.43887805,69.16695122,64.69545946,69.16695122,68.50863158,69.23030464,68.50863158
421,71.77173913,70.90675182,62.44141304,62.44141304,64.59456522,65.87925581,68.87376744,64.44729032,61.63444635,69.22614352,71.26414679,66.51364815,70.3362716,70.13489024,70.8810061,66.352,70.8810061,69.41863158,67.49144371,69.41863158
422,75.55,71.07941606,65.7285,65.7285,67.995,66.23739535,69.24818605,63.44164516,61.68716738,66.30192593,72.72616514,62.67544444,66.27748148,70.27760976,71.0252439,65.46962162,71.0252439,65.60567836,68.62590728,65.60567836
423,74.5384058,72.51135036,64.84841304,64.84841304,67.08456522,64.26506977,67.1862093,64.42891129,62.55777682,68.07431944,69.76822018,65.28114815,69.03293827,70.68857317,71.44057927,66.78248649,71.44057927,68.24680702,70.48966887,68.24680702
424,76.02028986,68.19613139,66.13765217,66.13765217,68.41826087,65.92274419,68.91923256,63.66184677,61.20341631,67.75287037,72.29504587,65.54537037,69.31234568,69.27054878,70.00746951,65.95005405,70.00746951,69.47770175,66.57449007,69.47770175
425,71.93695652,71.33182482,62.58515217,62.58515217,64.74326087,67.0247907,70.07137209,64.75695968,62.99664378,67.82743981,71.31963303,64.38698148,68.08738272,70.55731707,71.30792683,67.46389189,71.30792683,66.21287719,68.64966887,66.21287719
426,75.14637681,71.42959854,65.37734783,65.37734783,67.63173913,63.40962791,66.29188372,63.77662903,60.5607897,69.31756481,71.32623853,64.47237037,68.17767901,71.24340244,72.00131098,62.92713514,72.00131098,68.17815789,68.78797351,68.17815789
427,74.78768116,72.06547445,65.06528261,65.06528261,67.30891304,66.21334884,69.22304651,64.05300806,62.16806867,66.07568981,73.05776147,65.36277778,69.11925926,67.57453659,68.29341463,63.68345946,68.29341463,68.14995322,69.22969536,68.14995322
428,75.60289855,68.18989051,65.77452174,65.77452174,68.0426087,67.18186047,70.2355814,64.72575,61.68930472,68.00943981,69.88315596,65.62485185,69.39639506,70.90752439,71.66185976,67.19632432,71.66185976,67.23516374,67.37507285,67.23516374
429,72.15507246,71.62722628,62.77491304,62.77491304,64.93956522,63.55339535,66.44218605,63.51828226,61.97535193,67.85482407,71.98899083,63.52396296,67.17476543,71.72142683,72.48442073,65.33643243,72.48442073,67.74710526,68.75141722,67.74710526
430,75.69275362,70.97678832,65.85269565,65.85269565,68.12347826,65.6572093,68.64162791,65.11066935,62.28597854,67.81437963,71.39713761,65.04377778,68.78192593,67.98378049,68.7070122,66.23545946,68.7070122,67.93229825,70.40802649,67.93229825
431,74.61594203,72.51343066,64.91586957,64.91586957,67.15434783,67.45353488,70.51960465,62.89859677,61.38687124,69.21308333,71.40110092,66.6957037,70.52879012,70.62609756,71.37743902,65.86562162,71.37743902,68.41124561,66.83891391,68.41124561
432,75.57246377,68.115,65.74804348,65.74804348,68.01521739,63.94376744,66.85030233,65.25354032,62.94036052,66.26021759,73.02253211,62.82581481,66.43649383,70.3492561,71.09765244,68.4747027,71.09765244,67.18035088,68.40474172,67.18035088
433,72.7115942,71.85259124,63.25908696,63.25908696,65.44043478,65.6387907,68.62237209,62.81190323,60.44572961,68.21208333,69.96066055,64.86494444,68.59281481,69.62132927,70.36198171,63.52648649,70.36198171,68.13026316,69.22603974,68.13026316
434,74.84130435,70.64047445,65.11193478,65.11193478,67.35717391,66.1795814,69.18774419,64.52496774,62.22933906,67.55949537,71.66752294,65.53248148,69.29871605,69.6734878,70.41469512,62.67621622,70.41469512,68.29789474,69.78230464,68.29789474
435,75.71594203,72.1750365,65.87286957,65.87286957,68.14434783,65.08367442,68.04202326,63.5418629,61.67541202,67.80216204,71.57592661,64.39181481,68.09249383,70.48968293,71.23957317,66.43286486,71.23957317,66.72215789,66.21197351,66.72215789
436,74.60289855,68.52412409,64.90452174,64.90452174,67.1426087,65.52316279,68.50148837,64.59154839,61.89306438,69.20170833,71.44513761,64.66731481,68.38382716,70.78371951,71.5367378,65.90486486,71.5367378,68.1824152,69.06275497,68.1824152
